,Sample,Detector,Avg 3m Ct1,Avg 3m Ct2,Avg 3m Ct3,Media 3m ct,Avg 6m Ct1,Avg 6m Ct2,Media 6m ct,MEDIA CT 12 MESI,RQ1 3m ,RQ2 3m,RQ3 3m,Media RQ 3m,RQ1 6m,RQ2 6m,Media RQ 6m,RQ 12 MESI,Targets
426,HF_3mesi:setA_1,mmu-miR-410-001274,40.0,38.224,35.81,38.0113333333333,0.0,34.81,34.81,0.0,0.0,4.631,1.766,3.1985,0.0,0.156,0.156,0.0,
427,"LF_3mesi,setA_1",mmu-miR-410-001274,40.0,40.0,36.396,38.7986666666667,0.0,31.946,31.946,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
428,HF_3mesi:setA_1,mmu-miR-411-001610,33.199,34.395,33.507,33.7003333333333,34.551,35.921,35.236,37.047233581543,3.309,0.75,5.342,3.13366666666667,3.771,0.322,2.0465,0.0,
429,"LF_3mesi,setA_1",mmu-miR-411-001610,35.236,33.545,35.689,34.8233333333333,35.969,34.102,35.0355,36.1404228210449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
430,HF_3mesi:setA_1,mmu-miR-423-5p-002340,33.483,34.668,35.969,34.7066666666667,35.994,33.976,34.985,36.6321868896484,6.601,4.246,0.109,3.652,22.677,74.017,48.347,0.0,Zmat3
431,"LF_3mesi,setA_1",mmu-miR-423-5p-002340,36.516,36.319,32.533,35.1226666666667,40.0,40.0,40.0,36.6248512268066,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zmat3
432,HF_3mesi:setA_1,mmu-miR-425-001516,29.544,29.845,29.335,29.5746666666667,29.962,29.983,29.9725,30.7613849639893,1.901,1.404,1.34,1.54833333333333,0.913,0.737,0.825,0.0,
433,"LF_3mesi,setA_1",mmu-miR-425-001516,30.78,29.9,29.522,30.0673333333333,29.333,29.357,29.345,29.8959083557129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
434,HF_3mesi:setA_1,mmu-miR-429-001077,29.621,30.41,29.922,29.9843333333333,30.964,31.992,31.478,31.7638149261475,1.314,1.172,1.124,1.20333333333333,0.312,0.253,0.2825,0.0,
435,"LF_3mesi,setA_1",mmu-miR-429-001077,30.325,30.204,29.855,30.128,28.785,29.822,29.3035,32.1556739807129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
436,HF_3mesi:setA_1,mmu-miR-431-001979,40.0,40.0,40.0,40.0,33.968,40.0,36.984,0.0,0.0,0.0,0.0,0.0,92.376,0.02,46.198,0.0,
437,"LF_3mesi,setA_1",mmu-miR-431-001979,40.0,40.0,40.0,40.0,40.0,34.159,37.0795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
438,HF_3mesi:setA_1,mmu-miR-433-001028,39.794,40.0,40.0,39.9313333333333,0.0,32.726,32.726,0.0,0.93,0.061,0.081,0.357333333333333,0.0,11.776,11.776,0.0,
439,"LF_3mesi,setA_1",mmu-miR-433-001028,40.0,35.522,36.138,37.22,0.0,36.098,36.098,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,
440,HF_3mesi:setA_1,mmu-miR-434-3p-002604,36.163,40.0,36.794,37.6523333333333,0.0,37.304,37.304,0.0,1.101,0.085,0.473,0.553,0.0,0.09,0.09,0.401698350906372,"Polr2l,Gm10778,Milr1,Wdr34,Zfp93,Stx8,Casp8,Arid4b,Sp9,Pbld1,Foxr1,Smad9,Mfsd2b,Zfp607a,Scml4,Slc35a3,Plppr1,Cadm2,Loxl2,Zc3h12a,Prc1,Hs6st2,Rtl1,Moap1,Cxcr2,Dkc1,Stxbp2,Eif5a,Gla,Vcan,Gpr157,Trpm3,Arhgef3,Chic1,Mrpl51,Zfp935,Ctnnb1,Lrrc6"
441,"LF_3mesi,setA_1",mmu-miR-434-3p-002604,36.612,36.006,35.478,36.032,0.0,33.65,33.65,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,"Polr2l,Gm10778,Milr1,Wdr34,Zfp93,Stx8,Casp8,Arid4b,Sp9,Pbld1,Foxr1,Smad9,Mfsd2b,Zfp607a,Scml4,Slc35a3,Plppr1,Cadm2,Loxl2,Zc3h12a,Prc1,Hs6st2,Rtl1,Moap1,Cxcr2,Dkc1,Stxbp2,Eif5a,Gla,Vcan,Gpr157,Trpm3,Arhgef3,Chic1,Mrpl51,Zfp935,Ctnnb1,Lrrc6"
442,HF_3mesi:setA_1,mmu-miR-434-5p-002581,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.043,0.0,0.0,0.043,0.0,0.003,0.003,0.708572864532471,Rtl1
443,"LF_3mesi,setA_1",mmu-miR-434-5p-002581,35.782,40.0,40.0,38.594,0.0,31.464,31.464,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Rtl1
444,HF_3mesi:setA_1,mmu-miR-448-001029,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413374692201614,
445,"LF_3mesi,setA_1",mmu-miR-448-001029,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
446,HF_3mesi:setA_1,mmu-miR-449a-001030,40.0,40.0,40.0,40.0,0.0,32.835,32.835,0.0,0.02,0.014,0.0,0.017,0.0,0.106,0.106,0.988185346126556,
447,"LF_3mesi,setA_1",mmu-miR-449a-001030,34.701,33.378,40.0,36.0263333333333,0.0,29.407,29.407,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,
448,HF_3mesi:setA_1,mmu-miR-449b-002539,40.0,40.0,40.0,40.0,34.087,34.197,34.142,0.0,0.0,0.0,0.0,0.0,85.066,0.133,42.5995,0.0,"Cercam,Tbc1d2,Zfp317,Ctsa,Slc35e2,Epb42,Mbd4,Mrm3,Rab11b,Sco1,Fyco1,Cemip,Dusp11,Phc3,Bloc1s3,Trmt10a,Wipf2,Prex2,Smco1,Ywhag,Cnnm3,Rgs17,Fam118a,Ubp1,B3glct,Trim36,Sgk3,Shisa7,Vps9d1,Med22,St6galnac3,Dnase2a,Cenpl,Zfp446,Mapre1,Ankrd28,Rheb,Sema4b,Pin1,Cd93"
449,"LF_3mesi,setA_1",mmu-miR-449b-002539,40.0,40.0,40.0,40.0,40.0,31.105,35.5525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Cercam,Tbc1d2,Zfp317,Ctsa,Slc35e2,Epb42,Mbd4,Mrm3,Rab11b,Sco1,Fyco1,Cemip,Dusp11,Phc3,Bloc1s3,Trmt10a,Wipf2,Prex2,Smco1,Ywhag,Cnnm3,Rgs17,Fam118a,Ubp1,B3glct,Trim36,Sgk3,Shisa7,Vps9d1,Med22,St6galnac3,Dnase2a,Cenpl,Zfp446,Mapre1,Ankrd28,Rheb,Sema4b,Pin1,Cd93"
450,HF_3mesi:setA_1,mmu-miR-450a-5p-002303,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.012,0.04,0.0,0.026,0.0,0.0,0.0,0.0,"Cep97,Pmepa1,Dusp10"
451,"LF_3mesi,setA_1",mmu-miR-450a-5p-002303,33.961,34.939,40.0,36.3,0.0,40.0,40.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Cep97,Pmepa1,Dusp10"
452,HF_3mesi:setA_1,mmu-miR-450b-5p-001962,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.061,0.0,"BC003965,Sgms1,Hoxc10,Ube2k,Fam227a,Bach2,Sel1l,Irak1,Zbtb21,Gm15455,Enox2,Btnl9,Tfb2m,Slc7a10,Cdyl2,Nos3,Pax9,Peg3,Akap10,Stk10,Celf2,Mllt1,Dhdh,Ern2,Ubxn2b,Ctdspl2,Cdh4,Dst,Pgm2l1,Runx1,Rell1,Vcan,Spen,Prrg1,Npm3,Cbx6,Zmat1,Ildr2,Aff1,Ralgps2,Cabp5,Ammecr1l,Mdc1,Hjurp"
453,"LF_3mesi,setA_1",mmu-miR-450b-5p-001962,40.0,40.0,40.0,40.0,0.0,35.777,35.777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"BC003965,Sgms1,Hoxc10,Ube2k,Fam227a,Bach2,Sel1l,Irak1,Zbtb21,Gm15455,Enox2,Btnl9,Tfb2m,Slc7a10,Cdyl2,Nos3,Pax9,Peg3,Akap10,Stk10,Celf2,Mllt1,Dhdh,Ern2,Ubxn2b,Ctdspl2,Cdh4,Dst,Pgm2l1,Runx1,Rell1,Vcan,Spen,Prrg1,Npm3,Cbx6,Zmat1,Ildr2,Aff1,Ralgps2,Cabp5,Ammecr1l,Mdc1,Hjurp"
454,HF_3mesi:setA_1,mmu-miR-451-001141,29.01,30.994,29.019,29.6743333333333,31.962,31.977,31.9695,35.5985832214355,1.115,0.501,1.388,1.00133333333333,0.832,0.841,0.8365,0.0,
455,"LF_3mesi,setA_1",mmu-miR-451-001141,29.477,29.562,29.256,29.4316666666667,31.199,31.542,31.3705,33.9512710571289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
456,HF_3mesi:setA_1,mmu-miR-452-001032,40.0,40.0,39.377,39.7923333333333,0.0,33.022,33.022,0.0,0.0,0.0,1.812,1.812,0.0,5.034,5.034,0.0,
457,"LF_3mesi,setA_1",mmu-miR-452-001032,40.0,40.0,40.0,40.0,0.0,35.167,35.167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
458,HF_3mesi:setA_1,mmu-miR-453-002484,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mfsd2b,Polr2l,Gm10778,Gla,Scml4,Cxcr2,Vwa7,Mrpl43,Wdr34,Pnpla3,Tceal8,Rab11fip1,Stxbp2,Zfp935,Loxl2,Pbld1,Foxr1,Oip5,Prc1,Moap1"
459,"LF_3mesi,setA_1",mmu-miR-453-002484,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mfsd2b,Polr2l,Gm10778,Gla,Scml4,Cxcr2,Vwa7,Mrpl43,Wdr34,Pnpla3,Tceal8,Rab11fip1,Stxbp2,Zfp935,Loxl2,Pbld1,Foxr1,Oip5,Prc1,Moap1"
460,HF_3mesi:setA_1,mmu-miR-455-002455,35.343,34.666,31.71,33.9063333333333,32.973,32.003,32.488,0.0,0.189,0.215,2.662,1.022,1.073,0.861,0.967,0.0,
461,"LF_3mesi,setA_1",mmu-miR-455-002455,33.25,32.014,32.887,32.717,32.578,31.601,32.0895,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
462,HF_3mesi:setA_1,mmu-miR-464-001081,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
463,"LF_3mesi,setA_1",mmu-miR-464-001081,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
464,HF_3mesi:setA_1,mmu-miR-465a-3p-002040,40.0,40.0,40.0,40.0,0.0,37.589,37.589,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.325,0.0,"Dcbld2,St6gal1,Foxl2,Fam78b,Eif5a,Foxk2,Gpr157"
465,"LF_3mesi,setA_1",mmu-miR-465a-3p-002040,40.0,40.0,40.0,40.0,0.0,35.781,35.781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Dcbld2,St6gal1,Foxl2,Fam78b,Eif5a,Foxk2,Gpr157"
466,HF_3mesi:setA_1,mmu-miR-465a-5p-001082,40.0,40.0,40.0,40.0,0.0,33.604,33.604,0.0,0.0,0.0,0.0,0.0,0.0,0.706,0.706,0.240429788827896,"Ybey,Tfap2b,Veph1,Map3k1,Cdc37,Arl4a,Hltf,Dapk1,4930430F08Rik,Nkain3,Thrb,Sim1,Ppp1r1c,Gm11559,4930563E22Rik,Tbc1d24,Ybx1,Gid4,Tirap,Setd7"
467,"LF_3mesi,setA_1",mmu-miR-465a-5p-001082,40.0,40.0,40.0,40.0,0.0,32.916,32.916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"Ybey,Tfap2b,Veph1,Map3k1,Cdc37,Arl4a,Hltf,Dapk1,4930430F08Rik,Nkain3,Thrb,Sim1,Ppp1r1c,Gm11559,4930563E22Rik,Tbc1d24,Ybx1,Gid4,Tirap,Setd7"
468,HF_3mesi:setA_1,mmu-miR-465b-5p-002485,36.225,35.904,40.0,37.3763333333333,35.99,36.953,36.4715,36.8426513671875,11.042,23.116,0.035,11.3976666666667,0.696,0.265,0.4805,0.0,"Ybey,Tfap2b,Veph1,Map3k1,Cdc37,Arl4a,Hltf,Dapk1,4930430F08Rik,Nkain3,Thrb,Sim1,Ppp1r1c,Gm11559,4930563E22Rik,Tbc1d24,Ybx1,Gid4,Tirap,Setd7"
469,"LF_3mesi,setA_1",mmu-miR-465b-5p-002485,40.0,40.0,34.945,38.315,34.97,34.849,34.9095,35.6319580078125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"Ybey,Tfap2b,Veph1,Map3k1,Cdc37,Arl4a,Hltf,Dapk1,4930430F08Rik,Nkain3,Thrb,Sim1,Ppp1r1c,Gm11559,4930563E22Rik,Tbc1d24,Ybx1,Gid4,Tirap,Setd7"
470,HF_3mesi:setA_1,mmu-miR-466h-002516,40.0,40.0,40.0,40.0,0.0,34.389,34.389,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.504,0.0,
471,"LF_3mesi,setA_1",mmu-miR-466h-002516,40.0,40.0,40.0,40.0,0.0,33.215,33.215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
472,HF_3mesi:setA_1,mmu-miR-467a-002587,34.17,39.556,40.0,37.9086666666667,40.0,35.997,37.9985,0.0,0.564,0.035,0.056,0.218333333333333,0.085,2.535,1.31,0.0,
473,"LF_3mesi,setA_1",mmu-miR-467a-002587,33.654,34.288,35.599,34.5136666666667,35.945,37.153,36.549,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
474,HF_3mesi:setA_1,mmu-miR-467b-001671,36.341,40.0,36.667,37.6693333333333,35.965,34.595,35.28,0.0,1.491,0.036,0.224,0.583666666666667,23.148,1.522,12.335,0.0,
475,"LF_3mesi,setA_1",mmu-miR-467b-001671,37.228,34.757,34.27,35.4183333333333,40.0,35.015,37.5075,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,
476,HF_3mesi:setA_1,mmu-miR-467c-002517,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,
477,"LF_3mesi,setA_1",mmu-miR-467c-002517,40.0,40.0,40.0,40.0,0.0,34.339,34.339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
478,HF_3mesi:setA_1,mmu-miR-467d-002518,35.3,33.642,34.16,34.3673333333333,32.908,32.106,32.507,0.0,1.214,1.155,3.073,1.814,2.726,0.611,1.6685,0.0,
479,"LF_3mesi,setA_1",mmu-miR-467d-002518,35.89,33.415,35.545,34.95,33.857,31.209,32.533,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
480,HF_3mesi:setA_1,mmu-miR-467e-002568,40.0,39.363,37.584,38.9823333333333,37.039,36.988,37.0135,0.0,0.03,2.103,1.473,1.202,0.162,0.091,0.1265,0.147921770811081,
481,"LF_3mesi,setA_1",mmu-miR-467e-002568,35.261,40.0,37.907,37.7226666666667,33.912,33.34,33.626,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
482,HF_3mesi:setA_1,mmu-miR-468-001085,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
